"-22.90304980","-43.71222440"
"-22.87728810","-43.68389780"
"-22.91965150","-43.68438770"
"-22.90321800","-43.69941310"
"-22.76415710","-43.10764280"
"-22.91102720","-43.18273800"
"-22.92235400","-43.20373920"
"-22.91072140","-43.20022580"
"-22.83975190","-43.31092440"
"-22.89753760","-43.18912170"
"-22.87337900","-43.28176210"
"-22.91034500","-43.18828460"
"-22.86761480","-43.27770270"
"-22.89824260","-43.21890060"
"-22.88881830","-43.26646030"
"-22.81584530","-43.18442670"
"-22.91205560","-43.61466830"
"-22.88511270","-43.24862260"
"-22.94710380","-43.59495810"
"-22.89061390","-43.27814020"
"-22.96480490","-43.33564850"
"-22.83135110","-43.41619780"
"-22.81593230","-43.30965300"
"-22.80673830","-43.30947770"
"-22.81390730","-43.33902680"
"-22.97270700","-43.28409900"
"-22.91442920","-43.26374430"
"-22.92758550","-43.24963100"
"-22.91440130","-43.25309200"
"-22.92857700","-43.26104040"
"-22.90530870","-43.24402350"
"-22.89953980","-43.24411790"
"-22.97228480","-43.28711580"
"-22.96742640","-43.70563940"
"-22.93257280","-43.24102480"
"-22.87253340","-43.33636390"
"-22.92580740","-43.26243060"
"-22.91442550","-43.27828060"
"-22.84300370","-43.28438190"
"-22.90539850","-43.28057160"
"-22.89128490","-43.31390530"
"-22.89917910","-43.26366370"
"-22.97630320","-43.33572710"
"-22.90274630","-43.26840520"
"-22.89378570","-43.31326020"
"-22.82767050","-43.40996800"
"-22.88263940","-43.28857850"
"-22.86532240","-43.30117240"
"-22.86834350","-43.59828460"
"-22.90358420","-43.56624380"
"-22.90358420","-43.56624380"
"-22.99399250","-43.59663500"
"-22.95546870","-43.60932530"
"-22.96216470","-43.60562040"
"-22.82306810","-43.34357420"
"-22.84868370","-43.26677670"
"-22.82553120","-43.34446000"
"-22.83161680","-43.34965450"
"-22.84377780","-43.32651760"
"-22.81985100","-43.36088820"
"-22.82712010","-43.35715690"
"-22.83862900","-43.35993000"
"-22.88238100","-43.42540070"
"-22.86579880","-43.36165290"
"-22.83109580","-43.35041440"
"-22.84239110","-43.32896210"
"-22.89851170","-43.48798770"
"-22.87422630","-43.46854420"
"-22.86085490","-43.46072540"
"-22.87530780","-43.45146870"
"-22.86051610","-43.45537020"
"-22.87053620","-43.45806520"
"-22.83938220","-43.39718210"
"-22.86923890","-43.45292290"
"-22.87422630","-43.46854420"
"-22.86434300","-43.47280730"
"-22.88412090","-43.48705350"
"-22.86991100","-43.46210330"
"-22.87667560","-43.49990090"
"-22.86438890","-43.46157960"
"-22.87809790","-43.44831940"
"-22.87809790","-43.44831940"
"-22.87116620","-43.44552280"
"-22.87309020","-43.44208700"
"-22.88003990","-43.44758120"
"-22.86952680","-43.56018170"
"-22.87422630","-43.46854420"
"-22.87422630","-43.46854420"
"-22.87422630","-43.46854420"
"-22.86868510","-43.33314250"
"-22.91566570","-43.30066380"
"-22.91941950","-43.62086390"
"-22.82852620","-43.40906960"
"-22.93561260","-43.17834480"
"-22.88511270","-43.24862260"
"-22.85294910","-43.53735220"
"-22.89218730","-43.31507190"
"-22.82005550","-43.40265740"
"-22.97271550","-43.28432790"
"-22.97270700","-43.28409900"
"-22.97270700","-43.28409900"
"-22.94710380","-43.59495810"
"-22.94710380","-43.59495810"
"-22.92096970","-43.61547460"
"-22.92181900","-43.60951070"
"-22.88972180","-43.61413050"
"-22.90563930","-43.55216240"
"-22.89835160","-43.56791310"
"-22.93472030","-43.21041860"
"-22.92154480","-43.60700020"
"-22.88035790","-43.55869340"
"-22.89278050","-43.60424190"
"-22.88215560","-43.56253340"
"-22.90469850","-43.60888840"
"-22.95727040","-43.68092480"
"-22.87273610","-43.54636330"
"-22.88098890","-43.61288600"
"-22.89155630","-43.53094900"
"-22.91244110","-43.62186990"
"-22.90981370","-43.54014180"
"-22.91229460","-43.65766150"
"-22.89454170","-43.61314490"
"-22.88831940","-43.61163040"
"-22.90358420","-43.56624380"
"-22.89642020","-43.57582360"
"-22.91563800","-43.52799080"
"-22.87898620","-43.54125540"
"-22.90358420","-43.56624380"
"-22.88031310","-43.55038840"
"-22.90526540","-43.54419220"
"-22.88280510","-43.63012690"
"-22.87841710","-43.64738750"
"-22.93555010","-43.68020380"
"-22.91965150","-43.68438770"
"-22.91965150","-43.68438770"
"-22.91484500","-43.65936730"
"-22.91374070","-43.65273240"
"-22.91965150","-43.68438770"
"-22.88147530","-43.28438340"
"-22.88599260","-43.30529930"
"-22.86830620","-43.30443610"
"-22.88028400","-43.27613830"
"-22.89072900","-43.29573720"
"-22.87567060","-43.29044180"
"-22.86989360","-43.29644500"
"-22.86927950","-43.29390870"
"-22.86952700","-43.28235630"
"-22.96259670","-43.28916100"
"-22.98798410","-43.24798250"
"-22.98872950","-43.25232320"
"-22.98170020","-43.24016480"
"-22.98193000","-43.24058130"
"-22.99088420","-43.23207630"
"-22.98343840","-43.24251690"
"-22.98798410","-43.24798250"
"-22.85357500","-43.25054630"
"-22.87809790","-43.44831940"
"-22.97956140","-43.19217060"
"-22.94296130","-43.20538850"
"-22.95805670","-43.35516780"
"-22.98793750","-43.24771880"
"-22.98107800","-43.19434500"
"-22.94816880","-43.36267210"
"-22.98493740","-43.24350540"
"-22.98642650","-43.24744300"
"-22.98642650","-43.24744300"
"-22.98642650","-43.24744300"
"-22.98412780","-43.24826150"
"-22.98798410","-43.24798250"
"-22.99011730","-43.25158000"
"-22.98896350","-43.24979910"
"-22.99028820","-43.25200050"
"-22.98798410","-43.24798250"
"-22.98618400","-43.21791280"
"-22.98593920","-43.24358620"
"-22.98798410","-43.24798250"
"-23.02079970","-43.45044570"
"-22.96291600","-43.39576110"
"-22.93527580","-43.19231840"
"-22.96447740","-43.17961990"
"-22.94658770","-43.36522140"
"-22.94935290","-43.35824250"
"-22.94691640","-43.36326460"
"-22.94981460","-43.35706800"
"-22.96166750","-43.35362320"
"-22.95683790","-43.35453490"
"-23.00214060","-43.44620280"
"-23.02489920","-43.48152920"
"-23.00485960","-43.44485590"
"-23.01860860","-43.45845960"
"-23.02447290","-43.47681080"
"-23.02218750","-43.48495570"
"-23.01670450","-43.47716780"
"-23.01366630","-43.46340680"
"-22.95116780","-43.34232580"
"-23.00977230","-43.51186120"
"-23.00037090","-43.36589500"
"-23.02018630","-43.48880340"
"-23.02539360","-43.47975550"
"-23.01366630","-43.46340680"
"-23.02602670","-43.48251350"
"-22.92606780","-43.36428270"
"-22.91980960","-43.65323690"
"-23.02468740","-43.47805730"
"-22.95750570","-43.38791990"
"-22.90741120","-43.36618530"
"-22.92529570","-43.39681440"
"-22.90964040","-43.41920250"
"-22.91801130","-43.36102770"
"-22.98622030","-43.46838410"
"-22.92304940","-43.37397880"
"-22.86263950","-43.25399910"
"-22.84548570","-43.28611930"
"-22.86434810","-43.27915660"
"-22.87639060","-43.31044890"
"-22.29724700","-42.54357820"
"-22.87813400","-43.22641970"
"-22.80692840","-43.36817660"
"-22.82387950","-43.39812360"
"-22.80297220","-43.31842500"
"-22.87253340","-43.33636390"
"-22.80311900","-43.19306370"
"-22.94601950","-43.67799780"
"-22.85351510","-43.24833470"
"-22.84408020","-43.30946230"
"-22.83786780","-43.30104300"
"-22.86435260","-43.27307580"
"-22.86113380","-43.33414660"
"-22.84804170","-43.28406760"
"-22.81845130","-43.30301430"
"-22.84939930","-43.28742770"
"-22.80330870","-43.31916940"
"-22.84408020","-43.30946230"
"-22.87226560","-43.47378240"
"-22.87631770","-43.24115400"
"-22.84063570","-43.35300130"
"-22.83085350","-43.26981840"
"-22.90202140","-43.24578470"
"-22.83085350","-43.26981840"
"-22.86263950","-43.25399910"
"-22.91965150","-43.68438770"
"-22.89625330","-43.58368100"
"-22.82501930","-43.36962120"
"-22.82501930","-43.36962120"
"-22.82501930","-43.36962120"
"-22.80310640","-43.19302870"
"-22.86157790","-43.32694030"
"-22.84844780","-43.32510870"
"-22.84289410","-43.33557310"
"-22.83562140","-43.36399610"
"-22.84663120","-43.35310570"
"-22.85522700","-43.27023140"
"-22.81954860","-43.27157740"
"-22.81564930","-43.31257650"
"-22.81498730","-43.30437490"
"-22.85031330","-43.25656060"
"-22.88324240","-43.29426640"
"-22.86746270","-43.27492280"
"-22.86128890","-43.27575580"
"-22.82434420","-43.34174710"
"-22.85304290","-43.30278530"
"-22.84587440","-43.29792650"
"-22.85720260","-43.27112770"
"-22.83123080","-43.38738530"
"-22.83417090","-43.28534310"
"-22.83525050","-43.30065060"
"-22.79771940","-43.18682310"
"-22.80383800","-43.18077010"
"-22.79741040","-43.20888900"
"-22.87847800","-43.25279420"
"-22.81249940","-43.22975820"
"-22.81233850","-43.23023780"
"-22.86364140","-43.23547310"
"-22.80337840","-43.18910820"
"-22.81531830","-43.18377590"
"-22.78769510","-43.18191260"
"-22.81418150","-43.17967570"
"-22.78579430","-43.22601200"
"-22.81152960","-43.19283730"
"-22.63131150","-43.24573080"
"-22.81126200","-43.22693660"
"-22.81852870","-43.18206090"
"-22.99251170","-43.23630150"
"-22.99592020","-43.23977110"
"-22.99438660","-43.23500060"
"-22.99390220","-43.23583430"
"-22.96977770","-43.18685920"
"-22.98306850","-43.22344290"
"-22.96522540","-43.19655150"
"-22.98642650","-43.24744300"
"-22.98896350","-43.24979910"
"-22.98896350","-43.24979910"
"-22.98725050","-43.24392420"
"-22.98593920","-43.24358620"
"-22.98672500","-43.30550030"
"-22.98639050","-43.24758830"
"-22.99157740","-43.25084480"
"-22.96487270","-43.18975160"
"-22.87259570","-43.31360000"
"-22.94895510","-43.19351390"
"-22.96396330","-43.19124730"
"-22.85045070","-43.24414690"
"-22.98916900","-43.32053630"
"-22.96085780","-43.16991800"
"-23.01366630","-43.46340680"
"-22.98552770","-43.45979670"
"-23.01785930","-43.51091780"
"-22.91724480","-43.40060910"
"-22.95931340","-43.37064060"
"-22.97955820","-43.33785620"
"-22.97619930","-43.65200570"
"-22.92526540","-43.34963770"
"-22.88119920","-43.36182470"
"-22.97295300","-43.39919310"
"-22.98571730","-43.45910860"
"-22.94272610","-43.39229100"
"-22.94816880","-43.36267210"
"-22.98129930","-43.29458770"
"-22.98129930","-43.29458770"
"-22.86387830","-43.44543080"
"-22.95934420","-43.33167830"
"-23.00311030","-43.63268630"
"-22.92230960","-43.36673180"
"-23.01158300","-43.53983740"
"-22.96327120","-43.35142510"
"-22.97631180","-43.49418920"
"-22.91801130","-43.36102770"
"-22.95914030","-43.34361910"
"-22.96584080","-43.35031550"
"-22.95225360","-43.39490730"
"-22.94272610","-43.39229100"
"-22.95785150","-43.35342990"
"-22.96455640","-43.34659150"
"-22.99492280","-43.38005070"
"-22.82134870","-43.33118460"
"-22.84482980","-43.33751640"
"-22.84413950","-43.34017760"
"-22.81692500","-43.34753030"
"-22.81329900","-43.29629580"
"-22.82355700","-43.31108810"
"-22.81123240","-43.36252730"
"-22.82715920","-43.34126300"
"-22.82328490","-43.34156400"
"-22.82633280","-43.34768850"
"-22.82968580","-43.32120210"
"-22.82662040","-43.33975290"
"-22.81044360","-43.31503410"
"-22.82968580","-43.32120210"
"-22.84289410","-43.33557310"
"-22.94189560","-43.18219840"
"-22.82464930","-43.37272750"
"-22.82464930","-43.37272750"
"-22.83109580","-43.35041440"
"-22.83875710","-43.32418170"
"-22.80316990","-43.32317480"
"-22.82732570","-43.36425160"
"-22.83090560","-43.32961400"
"-22.82704290","-43.34138940"
"-22.82750140","-43.31815230"
"-22.84788870","-43.30758860"
"-22.97386980","-43.33597700"
"-22.85620870","-43.32821080"
"-22.82266480","-43.34418470"
"-22.92353810","-43.20782310"
"-22.85971010","-43.32474430"
"-22.82434420","-43.34174710"
"-22.83105110","-43.32562200"
"-22.83432210","-43.29915130"
"-22.88223630","-43.32459740"
"-22.85545170","-43.53465830"
"-22.86731310","-43.47673160"
"-22.98948450","-43.44193790"
"-22.87083990","-43.35433610"
"-22.90842170","-43.53700100"
"-22.89592180","-43.36603300"
"-22.87752190","-43.44827480"
"-22.82958750","-43.37124570"
"-22.93065980","-43.38193020"
"-22.86351630","-43.33589320"
"-22.89711510","-43.56266220"
"-22.92035380","-43.62607860"
"-22.83807560","-43.35571540"
"-22.86941220","-43.30384660"
"-22.86120100","-43.44629090"
"-22.86120100","-43.44629090"
"-22.85627980","-43.46422810"
"-22.84242690","-43.39839420"
"-22.82025040","-43.37175880"
"-22.91089620","-43.36316050"
"-22.86682650","-43.36326800"
"-22.91965150","-43.68438770"
"-22.87370290","-43.31777720"
"-22.84592360","-43.36534420"
"-22.89078920","-43.35924720"
"-22.87194320","-43.33794240"
"-22.84289410","-43.33557310"
"-22.83201070","-43.34676020"
"-22.83847200","-43.36083980"
"-22.98887230","-43.30775170"
"-22.85942030","-43.36015430"
"-22.90367520","-43.34316500"
"-22.82698170","-43.39209920"
"-22.83026630","-43.41059750"
"-22.82387950","-43.39812360"
"-22.91627100","-43.20667560"
"-22.89960070","-43.18642340"
"-22.91285890","-43.19078580"
"-22.91801130","-43.36102770"
"-22.92181240","-43.20662730"
"-22.91924590","-43.20778000"
"-22.93081810","-43.21582470"
"-22.92711520","-43.19668010"
"-22.92148440","-43.18515190"
"-22.92016590","-43.20280500"
"-22.96022340","-43.17670330"
"-22.76362550","-43.10835830"
"-22.76362550","-43.10835830"
"-22.90011360","-43.23424550"
"-22.88914300","-43.24006580"
"-22.88455950","-43.23206920"
"-22.90109170","-43.26776950"
"-22.93360950","-43.65094390"
"-22.88444370","-43.27064190"
"-22.86497460","-43.27774320"
"-22.88471170","-43.30368630"
"-22.89122260","-43.29214510"
"-22.89237540","-43.29486510"
"-22.88223590","-43.30606070"
"-22.87744310","-43.31593210"
"-22.87194140","-43.29697910"
"-22.87179330","-43.29442740"
"-22.87179330","-43.29442740"
"-22.87770660","-43.29858950"
"-22.86828740","-43.29649150"
"-22.88444370","-43.27064190"
"-22.89232720","-43.25819530"
"-22.86989290","-43.31571140"
"-22.87337900","-43.28176210"
"-22.87463680","-43.26976990"
"-22.86599930","-43.31065980"
"-22.85763700","-43.24166500"
"-22.92909520","-43.26164810"
"-22.90154270","-43.28050280"
"-22.87625380","-43.28988810"
"-22.86768600","-43.28545310"
"-22.86505320","-43.29402260"
"-22.90437470","-43.24368710"
"-22.91247720","-43.28477780"
"-22.91118900","-43.29720140"
"-22.81123240","-43.36252730"
"-22.89245630","-43.29978640"
"-22.90342430","-43.30246050"
"-22.90913450","-43.29565560"
"-22.90498510","-43.31548220"
"-22.90563920","-43.30339500"
"-22.91566570","-43.30066380"
"-22.90154690","-43.25923570"
"-22.89815570","-43.25075860"
"-22.90339300","-43.24283610"
"-22.86409790","-43.30562800"
"-22.86266440","-43.31045740"
"-22.86301130","-43.30771930"
"-22.85752230","-43.31683890"
"-22.86009510","-43.30778360"
"-22.86452800","-43.29559630"
"-22.91673280","-43.25083370"
"-22.91427770","-43.25497900"
"-22.91427770","-43.25497900"
"-22.93127240","-43.25727640"
"-22.94095610","-43.25254500"
"-22.92829280","-43.23356500"
"-22.94505000","-43.26394140"
"-22.94182910","-43.25393690"
"-22.90603520","-43.23923910"
"-22.92403030","-43.26266420"
"-22.90358420","-43.56624380"
"-22.90769680","-43.55250600"
"-22.91143260","-43.55223570"
"-22.85284660","-43.53494040"
"-22.85291630","-43.53124900"
"-22.89779820","-43.59197290"
"-22.90763970","-43.59908380"
"-22.88514390","-43.58623620"
"-22.89278050","-43.60424190"
"-22.90013870","-43.55037770"
"-22.88568280","-43.61616600"
"-22.87955070","-43.53864240"
"-22.87494220","-43.56127630"
"-22.96530060","-43.59270900"
"-22.95818150","-43.57450620"
"-22.97454540","-43.65237820"
"-22.97669090","-43.65716860"
"-22.97414990","-43.65220040"
"-22.96504800","-43.64734160"
"-22.97996920","-43.64241820"
"-22.97989460","-43.66087470"
"-22.87618090","-43.55948470"
"-22.88277310","-43.56029210"
"-22.89507660","-43.54642750"
"-22.92120810","-43.51325200"
"-22.88465770","-43.60195250"
"-22.87864140","-43.62045910"
"-22.88157730","-43.58769690"
"-22.88437050","-43.58633510"
"-22.88719490","-43.56238450"
"-22.90761570","-43.60632190"
"-22.88525120","-43.54630420"
"-22.99470110","-43.64542730"
"-22.87776050","-43.57922300"
"-22.90358420","-43.56624380"
"-22.92347230","-43.56910700"
"-22.93045940","-43.54654480"
"-22.90106350","-43.53709190"
"-22.91133470","-43.54668290"
"-22.91333050","-43.49630920"
"-22.92824050","-43.51926960"
"-22.97989380","-43.66575200"
"-22.90597050","-43.54812690"
"-22.84417010","-43.34764550"
"-22.91093430","-43.18813610"
"-22.89000090","-43.60873380"
"-22.83966010","-43.32620350"
"-22.81631790","-43.36330820"
"-22.86743290","-43.34669190"
"-23.01166330","-44.29761790"
"-22.90856620","-43.56587180"
"-22.85559360","-43.34925260"
"-22.94953160","-43.36573040"
"-22.87702630","-43.40743590"
"-22.87702630","-43.40743590"
"-22.92304940","-43.37397880"
"-22.89365880","-43.32174530"
"-22.89010230","-43.52027100"
"-22.88073470","-43.35504930"
"-22.92148560","-43.69658630"
"-22.84940640","-43.37146040"
"-22.88034420","-43.31674450"
"-22.87245910","-43.36205540"
"-22.90027100","-43.34302420"
"-22.87850550","-43.36212000"
"-22.88258840","-43.35977090"
"-22.84002370","-43.35300540"
"-22.84854780","-43.38026340"
"-22.83461450","-43.37869930"
"-22.84030610","-43.37902440"
"-22.83182810","-43.38550350"
"-22.85582160","-43.31578500"
"-22.85103710","-43.32461440"
"-22.86123330","-43.32094200"
"-22.85397170","-43.32681540"
"-22.85216850","-43.32481950"
"-22.84507530","-43.32703150"
"-22.85392620","-43.24512290"
"-22.85857220","-43.32541070"
"-22.86263950","-43.25399910"
"-22.87038170","-43.25413710"
"-22.85972240","-43.26778410"
"-22.82102290","-43.28685940"
"-22.82161420","-43.30126170"
"-22.85425980","-43.31958830"
"-22.88530530","-43.24864230"
"-22.81902920","-43.29039150"
"-22.81676930","-43.18688910"
"-21.79312970","-41.28352060"
"-22.82038770","-43.36446290"
"-22.82038770","-43.36446290"
"-22.86816600","-43.32668610"
"-22.85350760","-43.24763420"
"-22.28289240","-42.53863390"
"-22.81967290","-43.35990350"
"-22.85763700","-43.24166500"
"-22.82464930","-43.37272750"
"-22.84047280","-43.29179920"
"-22.86253850","-43.32809180"
"-22.84868370","-43.26677670"
"-22.82464930","-43.37272750"
"-22.83828120","-43.28328660"
"-22.83085350","-43.26981840"
"-22.83211700","-43.29437920"
"-22.83572090","-43.29842960"
"-22.85011750","-43.27430460"
"-22.82733600","-43.30223720"
"-22.84868370","-43.26677670"
"-22.85304900","-43.24382520"
"-22.83665050","-43.32832220"
"-22.86263950","-43.25399910"
"-22.84718110","-43.27242710"
"-22.84714950","-43.28529110"
"-22.84705570","-43.25523720"
"-22.82476100","-43.39647370"
"-22.84289410","-43.33557310"
"-22.85679310","-43.31276200"
"-22.85403360","-43.34741810"
"-22.87115270","-43.23618120"
"-22.85001330","-43.24495480"
"-22.80612950","-43.30270060"
"-22.83359070","-43.29809370"
"-22.84758650","-43.27524970"
"-22.80495810","-43.63543600"
"-22.87457290","-42.35413530"
"-22.81594200","-43.29122860"
"-22.90684670","-43.17289650"
"-22.86550450","-43.32974710"
"-22.83160200","-43.34412200"
"-22.90720800","-43.60484590"
"-22.76129330","-43.40051330"
"-22.87471000","-43.64265290"
"-22.87841710","-43.64738750"
"-22.91828040","-43.63653940"
"-22.92026380","-43.63200260"
"-22.91152410","-43.69317150"
"-22.90570490","-43.70410950"
"-22.87295210","-43.62803490"
"-22.93117640","-43.67956260"
"-22.88362380","-43.66522610"
"-22.95745410","-43.69549860"
"-22.92539490","-43.70049710"
"-22.91387680","-43.62795860"
"-22.91912060","-43.19073280"
"-22.91988820","-43.18484990"
"-22.92436380","-43.18724470"
"-22.92349280","-43.19206830"
"-22.91370670","-43.17863070"
"-22.95035460","-43.39300440"
"-22.91875750","-43.19780620"
"-22.87821230","-43.22549480"
"-22.89801090","-43.23146320"
"-22.86950220","-43.24975680"
"-22.98250360","-43.65511250"
"-22.95653180","-43.35385840"
"-22.97491970","-43.69773460"
"-23.04084730","-43.55759150"
"-22.95035460","-43.39300440"
"-22.96817360","-43.39070250"
"-22.99645280","-43.31430270"
"-22.98890920","-43.43928530"
"-22.91559830","-43.37480700"
"-22.88762240","-43.39779910"
"-22.95270030","-43.39394820"
"-22.94816880","-43.36267210"
"-22.82949950","-43.35212670"
"-22.98747240","-43.43322350"
"-23.01366630","-43.46340680"
"-22.98655670","-43.50416590"
"-22.97976010","-43.33791530"
"-22.91769480","-43.39236210"
"-23.02861210","-43.47186570"
"-22.95269800","-43.35672480"
"-22.93153080","-43.33326300"
"-22.95268050","-43.36747600"
"-22.94741790","-43.35401110"
"-22.94736950","-43.37504680"
"-22.94585600","-43.36918800"
"-22.94911400","-43.37061740"
"-22.82715840","-43.31443700"
"-22.97206970","-43.33192330"
"-22.99093060","-43.32130100"
"-22.98672500","-43.30550030"
"-22.99493780","-43.23599960"
"-22.71896190","-43.33496290"
"-22.88272310","-43.34773920"
"-22.85848270","-43.45244080"
"-22.87631070","-43.43029370"
"-22.87422630","-43.46854420"
"-22.90625200","-43.29653540"
"-22.90346590","-43.28151250"
"-22.89234120","-43.28380150"
"-22.84890960","-43.28760500"
"-22.86828450","-43.29013780"
"-22.91912060","-43.19073280"
"-22.88791400","-43.26114270"
"-22.90750220","-43.26688830"
"-22.86081930","-43.28516200"
"-22.89227340","-43.26319880"
"-22.88289030","-43.33962260"
"-22.76518690","-43.10742110"
"-22.89468630","-43.31275340"
"-22.88144520","-43.25134960"
"-22.87393720","-43.30645120"
"-22.84656980","-43.27285860"
"-22.89074260","-43.25475540"
"-22.89511050","-43.27517730"
"-22.91992990","-43.63723500"
"-22.87830590","-43.40412180"
"-22.88751930","-43.24993550"
"-22.89797450","-43.25392970"
"-22.81462300","-43.31275920"
"-22.82093130","-43.28925770"
"-22.83085350","-43.26981840"
"-22.84432340","-43.29041070"
"-22.85958800","-43.32548520"
"-22.82417970","-43.36001540"
"-22.86830620","-43.30443610"
"-22.98798410","-43.24798250"
"-22.87532990","-43.31032710"
"-22.88855940","-43.27078800"
"-22.85935090","-43.27636230"
"-22.85978740","-43.26821850"
"-22.80971370","-43.31664270"
"-22.83708900","-43.35884440"
"-22.85111670","-43.33634550"
"-22.84408020","-43.30946230"
"-22.84660570","-43.30504640"
"-22.82537150","-43.36311400"
"-22.82464930","-43.37272750"
"-22.85414080","-43.39120420"
"-22.88008900","-43.29801620"
"-22.85637740","-43.31066190"
"-22.83311780","-43.30222570"
"-22.84561670","-43.28305440"
"-22.81227830","-43.31804300"
"-22.81633220","-43.39189280"
"-22.83875710","-43.32418170"
"-22.85833260","-43.35279990"
"-22.83668210","-43.34092210"
"-22.78681900","-43.30685890"
"-22.88789470","-43.61028380"
"-22.88605210","-43.61138780"
"-22.88789470","-43.61028380"
"-22.88615940","-43.60858940"
"-22.88917570","-43.61190620"
"-22.88917570","-43.61190620"
"-22.95138630","-43.33874560"
"-22.96878300","-43.70392120"
"-22.89797290","-43.55881670"
"-22.91896870","-43.55446590"
"-22.87096810","-43.55969820"
"-22.97658360","-43.65760400"
"-22.89601070","-43.61300720"
"-22.90358420","-43.56624380"
"-22.91382850","-43.59819830"
"-22.91965150","-43.68438770"
"-22.97970590","-43.68901230"
"-22.89161640","-43.59394440"
"-22.81439030","-43.38011080"
"-22.81708610","-43.38548780"
"-22.82502260","-43.40759370"
"-22.82827860","-43.40758820"
"-22.81649980","-43.38444800"
"-22.88794790","-43.62338310"
"-22.86641910","-43.51020850"
"-22.87843070","-43.40956250"
"-22.90358420","-43.56624380"
"-22.87931650","-43.50960000"
"-22.96767800","-43.21964090"
"-22.96090950","-43.19170210"
"-22.98067700","-43.21475140"
"-22.99376480","-43.25310450"
"-22.95254570","-43.36071450"
"-22.33892920","-43.18577230"
"-22.97956140","-43.19217060"
"-22.93292300","-43.25732200"
"-22.94570730","-43.26378270"
"-22.93393200","-43.25665100"
"-22.90220700","-43.19013950"
"-22.91698930","-43.28484340"
"-22.91422860","-43.27533790"
"-22.91179120","-43.24830330"
"-22.93715980","-43.25735700"
"-22.93217910","-43.25771050"
"-22.86977980","-43.35422620"
"-22.89817670","-43.28395060"
"-22.85983990","-43.26752500"
"-22.85464700","-43.33364120"
"-22.89817670","-43.28395060"
"-22.82005550","-43.40265740"
"-22.95930010","-43.37066140"
